Target Gene Symbol,n_sgrnas,z_scored_avg_lfc,p_value,FDR
AFG2A,8,-5.702714443009578,0.0005490038082621013,0.0062318369744820724
AFG2B,8,-9.973944763789836,1.3509581465220563e-67,2.3141594312066116e-66
AFG3L2,9,-22.551209568353134,0.0,0.0
AFM,6,0.11072552176010263,0.5167059130043623,0.7802917952676911
AFMID,10,0.828507870628026,0.7947127793712332,0.9129620944614636
AFP,7,-0.3134830285919704,0.34727498670299184,0.6748517525213483
AFTPH,8,-0.9037677095299133,0.16990502788268663,0.49169051223999316
AGA,8,-0.6369427799734261,0.24131321075849912,0.5829969953440739
AGAP1,8,-0.3719981735815359,0.32629516253291335,0.6616039548897726
AGAP2,8,0.7463532906589133,0.7681405447557257,0.9019774236970537
AGAP3,7,-0.01468987554182993,0.46430524581319055,0.7512820300347229
AGBL2,7,-1.630269794121071,0.05123573844734426,0.2286904602646438
AGBL3,6,-0.34569042225273144,0.3356321934798203,0.6677623225462235
AGBL4,8,1.8234231690771847,0.9702540310963663,0.9870166443658795
AGBL5,3,-6.76743659972564,6.971640427954786e-09,8.946543600170122e-08
AGER,7,-0.14146633612122683,0.4129509070686157,0.7209168845587958
AGFG1,8,-0.7469235939623357,0.21043885195720058,0.5497757982939598
AGFG2,8,-0.900274451935538,0.1707652682518313,0.4932604923856154
AGGF1,5,-0.12423878728614113,0.41980583531794485,0.7242582627669456
AGK,8,-1.58519850595073,0.05495296784347034,0.24038550524617436
AGL,9,0.23600591243425129,0.5697749178452571,0.8105217201378062
AGMAT,7,1.2242327475562464,0.897120127490552,0.9567220296389555
AGMO,8,0.04073345888811116,0.48731221733595975,0.7651798974089928
AGO1,6,-2.409625327442097,0.018146124675575637,0.10943910399387902
AGO2,7,0.19006590651092048,0.5502966878224372,0.7996267089542105
AGO3,8,0.8680617131945136,0.8068864119277598,0.9179613680465565
AGO4,4,-1.029866874198561,0.14028243302600105,0.44022117237895064
AGPAT1,5,-3.6754499876411657,0.006252300009755804,0.05162933826953645
AGPAT2,8,0.8990277325689189,0.8161313960778096,0.9218592845716139
AGPAT3,7,-0.8359184341920196,0.1869626915232533,0.5157183469810884
AGPAT4,7,-2.252021653146807,0.02208382250701023,0.1262606530643925
AGPAT5,4,-2.9509458057446984,0.010109232534521659,0.07075713109164455
AGPS,6,-6.70393110793186,2.1097163745876033e-08,2.6800212653492725e-07
AGR2,7,0.6383484099689569,0.7306170781942688,0.8863322073664345
AGR3,7,-1.0503671541583801,0.13575552748261194,0.4314963954014591
AGRN,9,-2.817716625806614,0.011582104656837584,0.07800049575708992
AGRP,9,-2.1086304037530255,0.026594651994651636,0.14463475819736069
AGT,4,-0.9692060733224026,0.15417096822675308,0.46614593273297106
AGTPBP1,3,-2.7839498710002846,0.011998647759754792,0.08009139807669419
AGTR1,6,0.36098247229374264,0.62227494964252,0.8380910548231912
AGTR2,7,-1.2495807977209603,0.09695434715831583,0.350681588677434
AGTRAP,7,-0.4162171061228352,0.31096401892206005,0.6481188570468315
AGXT,7,-0.9953635851551847,0.14809499533853288,0.45486319996835095
AGXT2,9,-1.1853803508858132,0.10835375791464066,0.37601975702163976
AHCTF1,9,-3.459021873480293,0.007012383205587552,0.05545570078419615
AHCY,6,-6.706475930387753,2.020444019819976e-08,2.568344899807521e-07
AHCYL1,6,-5.4147556620199335,0.0013524360617235014,0.014825746537255829
AHCYL2,4,-1.2328889937630911,0.09981094706208654,0.35752016085218363
AHDC1,7,0.6908698283316274,0.7492267640169207,0.8938302583488357
AHI1,8,0.5395583713048276,0.6938253857095791,0.8693887690700115
AHNAK,7,-1.099317078995491,0.1253175274493699,0.4108403900072517
AHNAK2,7,0.05349083435010775,0.4926450505932269,0.7678732637365673
AHR,6,0.8955927073108261,0.8151183274018231,0.9213374251128211
AHRR,2,0.47931330311226716,0.670328931988337,0.859511424987164
AHSA1,6,1.1701150795807531,0.8857859875848154,0.9529972434262914
AHSG,9,0.4504284316875801,0.6588101992808143,0.854240599616134
AHSP,6,0.2311752148050686,0.5677282592413055,0.8100404566166194
AICDA,6,0.7708843874456793,0.7762553383113451,0.9047908393801232
AIDA,1,-2.3341811938029537,0.01990230565284778,0.11703919744822666
AIF1,5,0.28043150811839423,0.5885576396045307,0.8204479783496323
AIF1L,6,-2.5744167986963826,0.015015856016924092,0.0949913921017011
AIFM1,6,-1.268754351185204,0.09376715678130039,0.342832194181795
AIFM2,5,-0.39031997802845986,0.3198869505540135,0.656282096151042
AIFM3,5,-1.4729163827821772,0.06595726764069781,0.2713173548166164
AIG1,4,0.3447630004033059,0.6155347594248505,0.8344000593046649
AIM2,8,1.0782886273616528,0.8645407317969239,0.9437517479730564
AIMP1,8,-0.9126043779296577,0.16773787171220056,0.4883924940786448
AIMP2,7,0.3826320275969038,0.6312229796967911,0.842622135204632
AIP,5,0.4181069939222885,0.6457474862225825,0.8485486087773442
AIPL1,6,-0.754326168349637,0.20843741638787128,0.5472424352091579
AIRE,8,-1.4631216381992416,0.06704877603981235,0.2737196681019762
AIRIM,10,-0.053146168098176585,0.4485203388206701,0.7421235690519756
AJAP1,7,-2.228283758244117,0.022768256141960954,0.12899050756056332
AJUBA,7,-0.9208298300612169,0.16573223225562642,0.4855699749013596
AK1,6,0.7660585611111689,0.7746710474536788,0.9041488612027418
AK2,6,-0.8469219386098383,0.18414694747490695,0.5116924918614257
AK3,3,-0.3289349823136219,0.34166059372831237,0.6718257320634743
AK4,1,1.643892970822384,0.9562813494363973,0.981231887444196
AK5,5,-6.593799308625992,1.2520440720726503e-07,1.5746059925726462e-06
AK6,6,-4.420595385666856,0.004651958738633889,0.04401755644571023
AK7,6,0.043859689945063125,0.4886178783574987,0.7655448036947021
AK8,6,-1.6081676600272516,0.053013238915330455,0.2340343571105456
AK9,7,0.8037000804089337,0.7868709679816486,0.9101668326185042
AKAIN1,2,-0.6572602022651886,0.2354398896491744,0.5770447671913094
AKAP1,6,-0.9721848476778839,0.15347263656994073,0.4651070400083221
AKAP10,8,-0.5801969230466497,0.25816528583681403,0.6009107399188087
AKAP11,6,-4.304874869377905,0.0048483886609709,0.04495237365085839
AKAP12,6,0.26636486484809657,0.582619860940726,0.8177037260206755
AKAP13,5,1.1137660429279193,0.8730447263629417,0.9471233203516924
AKAP14,6,0.6669102714879181,0.740821519379892,0.8902213903707571
AKAP17A,4,-0.004249013842529292,0.46861758517054386,0.7531795789922824
AKAP3,7,-1.499332617101207,0.06312413410430055,0.2635687413153907
AKAP4,5,-1.0783265938364677,0.12972744132768715,0.42020394361230406
AKAP5,9,0.14217667788340868,0.5300001910440708,0.7884635200834522
AKAP6,8,-0.5936171006778235,0.2541182045130435,0.5976812044097586
AKAP7,7,-0.9391554170904364,0.1613048218481604,0.47891650236359284
AKAP8,8,-0.3556045320722683,0.3320949497271028,0.6653793927298691
AKAP8L,8,-0.07690485683563968,0.43885240348502846,0.735916924632396
AKAP9,8,-1.4524591001660174,0.06826285137562116,0.27747584957312676
AKIP1,6,-1.431508994765264,0.07072844363579821,0.2840449795162083
AKIRIN1,7,-1.991935655926798,0.030966989261190417,0.16090389658229878
AKIRIN2,3,0.46510283063989016,0.6646812902520953,0.8563814106596048
AKNA,8,-1.182892492183527,0.10881768005514995,0.37711609076575464
AKNAD1,9,-0.4181727642699153,0.31029666300206155,0.6476415496442723
AKR1A1,6,-0.8018958626609225,0.19578884692853427,0.528973396367372
AKR1B1,5,-1.9239589145914733,0.033859862411952345,0.1708954572220535
AKR1B10,6,-1.459736645507134,0.06743126335478028,0.27475586248833567
AKR1B15,7,0.3315829513369515,0.6100370053027092,0.8325859233295411
AKR1C1,7,0.6708729318519722,0.7422214632878246,0.8906257241012746
AKR1C2,9,0.1949624823396564,0.552373541100186,0.8011524534460754
AKR1C3,7,-0.06304472881384503,0.44448417278908087,0.7396445459925494
AKR1C4,8,-0.20041806200198675,0.38984194967429936,0.7062424648754078
AKR1D1,7,-0.303904860810429,0.3507811386068289,0.6779719290616423
AKR1E2,8,0.6703478912746361,0.7420361975881735,0.8906257241012746
AKR7A2,6,-0.8974259117163468,0.17146821493763395,0.4943832976311225
AKR7A3,1,-0.01143366733343668,0.4656489775951792,0.751882330357358
AKT1,5,-1.4620721117039412,0.06716707615697637,0.2740248317733397
AKT1S1,4,-0.5106358642500085,0.2797899868576422,0.6226094049170945
AKT2,6,-2.653908878471163,0.013772837544008236,0.08912919242997719
AKT3,4,-1.5851831264815333,0.05495429932018203,0.24038550524617436
AKTIP,5,-0.6167308975520813,0.2472382832317603,0.5906995408892468
ALAD,9,-4.553794008667908,0.004328110252813452,0.04173678032413068
ALAS1,6,-4.831431632093965,0.003340662662334202,0.033746826986809975
ALAS2,8,0.9780863011381592,0.8385742886769585,0.9329250458170777
ALB,8,-0.7971851236807076,0.19702525368438695,0.5301961944806731
ALCAM,5,-0.4192442351100402,0.30993141748082464,0.6474655891357088
ALDH16A1,6,0.16885476022654297,0.5413020116578051,0.794724827046554
ALDH18A1,4,-2.247979547180339,0.022198638711339713,0.1266375651115019
ALDH1A1,6,0.3862556741857584,0.6327147882075178,0.8430179297645677
ALDH1A2,4,0.7505066589226519,0.7695251958653981,0.9021650766974971
ALDH1A3,7,-1.7031752731602718,0.0459353786427443,0.21216592675289556
ALDH1B1,5,2.6389428929449212,0.9983733323903988,1.0
ALDH1L1,5,0.6109776143354244,0.7206524778831204,0.882972557266266
ALDH1L2,5,1.1032099487366087,0.8705529309017508,0.9458087871443079
ALDH2,8,0.3316628715850435,0.6100703941968515,0.8325859233295411
ALDH3A1,8,-1.9015445318452335,0.034881046327984166,0.17456243677978714
ALDH3A2,10,-0.054459282580244316,0.44798425277400966,0.7417880510686603
ALDH3B1,4,-1.9125238489882832,0.03437630548974567,0.17263142291298988
ALDH3B2,8,-0.33623298531455353,0.3390271622367638,0.6699053693783088
ALDH4A1,6,0.06337703607684822,0.4967860319069918,0.7704566254411614
ALDH5A1,10,0.01963893330457978,0.4785231007912608,0.7596125628587037
ALDH6A1,9,-2.5948378056268098,0.014682866864798928,0.09348009369538259
ALDH7A1,9,-0.742652569318988,0.21159776509749967,0.5506344391094838
ALDH8A1,7,-1.53959642548059,0.05910313032559476,0.2524185047864824
ALDH9A1,8,-0.41476413238047755,0.3114604277132386,0.6487298349269343
ALDOA,7,-7.429688715025407,1.893968000598703e-15,2.572117550165591e-14
ALDOB,8,0.005286573798777811,0.4725653021034303,0.755280264821476
ALDOC,7,0.1598491464545281,0.5374850452343769,0.7927264004132615
ALG1,6,-2.5185723226418064,0.01598201344695483,0.09966715158181907
ALG10,2,-1.2793321222533425,0.09205205556732848,0.3385284732017261
ALG10B,4,0.6587533668855885,0.7379276433122232,0.8886974580576191
ALG11,18,-5.610630911756906,0.0007820683891154701,0.008777113544193062
ALG12,6,-2.0113754101551997,0.03019022798163754,0.1582179160492426
ALG13,5,-5.867273952095949,0.00024003248126521222,0.0027866501530402284
ALG14,8,-2.788658833534676,0.011939522499377676,0.07989793486751227
ALG2,6,-2.6849852285074345,0.013322422366571022,0.0867796297494
ALG3,5,1.339875271542896,0.9183314367187433,0.9653807724530665
ALG5,4,-2.7296104855079335,0.012705762036143445,0.08371611516798598
ALG6,8,-1.4192281019562971,0.07222415471441632,0.2875712652486894
ALG8,7,0.46974026111862777,0.6665285049959361,0.8574061663047565
ALG9,6,-0.5484747762123623,0.2678899051315068,0.6111127177241635
ALK,8,-0.1075643914473609,0.426481024618086,0.7279558915003059
ALKAL1,6,1.026705715822561,0.8515273072454543,0.9382915958412139
ALKAL2,3,-0.7798148547702899,0.20161481442295817,0.5365688498325365
ALKBH1,7,-3.73716483430955,0.006037527436352662,0.05032804772686143
ALKBH2,4,0.6650682690862528,0.740169451725621,0.8898910095041429
ALKBH3,9,-0.4551326907284842,0.2978565566206236,0.638138488176996
ALKBH4,4,1.3672672598738875,0.9227597012957498,0.967465556802653
ALKBH5,6,-0.0245068769365898,0.46026063841210174,0.7486822052497292
ALKBH6,5,0.24033281666718553,0.571607602653639,0.8113569979165909
ALKBH7,6,-1.5191276928637494,0.06110364440522721,0.25805068366195844
ALKBH8,9,-6.685273602971101,2.888259253139633e-08,3.6567183045953627e-07
ALLC,10,0.8144293756373234,0.790281973337388,0.9113595393285026
ALMS1,7,-0.9724696198512269,0.15340596074042018,0.46504646232486135
ALOX12,5,0.7863892818551579,0.7813053508934883,0.9072773812017949
ALOX12B,8,-1.9979674775266765,0.030723732104140103,0.1601247628188439
ALOX15,5,-0.2641018056135414,0.36555708126961345,0.6887147026093001
ALOX15B,5,-1.7561547727364368,0.04255997310981631,0.20055032760709
ALOX5,5,0.164224553070445,0.5393393372624536,0.7935954532337002
ALOX5AP,6,0.4813293482101349,0.6711270597864296,0.8596660034515557
ALOXE3,3,0.5775900757285308,0.7082567794841969,0.8763571873943659
ALPG,7,1.7007581434882886,0.9611781085394255,0.9836976882198901
ALPI,7,0.09118984495561172,0.5084711528786346,0.7755691639122851
ALPK1,5,1.4535932530374065,0.9352875205176232,0.9732331472802588
ALPL,5,0.5325945284329973,0.6911481963516148,0.8681799669984936
ALPP,7,0.5518838368004045,0.6985378062760366,0.8713568650450346
ALS2,5,-2.024554001960745,0.02967530024437802,0.156387672449225
ALS2CL,6,0.1145575769356135,0.518323482534661,0.781250762070775
ALX1,6,1.5504941076294432,0.946985163349953,0.9778054331340698
ALX3,7,-1.2894932313125358,0.09043348862828951,0.33459681788244244
ALX4,5,0.4138790427407756,0.6440262077858867,0.8476369417785404
ALYREF,5,-7.179878761663963,1.2279091262675344e-12,1.6323408856726933e-11
AMACR,6,0.21394295319471718,0.5604234129359448,0.8051075164377344
AMBN,10,-1.594748671325131,0.05413469648789877,0.2378172365841436
AMBP,6,-0.9415403001696963,0.16073286405211523,0.4778948298490753
AMBRA1,6,4.283034619586493,0.9999999999993234,1.0
AMD1,6,-1.869842297684685,0.03639032334809497,0.17937131987609684
AMDHD1,10,1.7475094589358147,0.9648515006021887,0.9844071871617942
AMDHD2,6,0.6578758289371791,0.7376153394656279,0.8886974580576191
AMELX,8,-1.2203740883093526,0.10200245997863353,0.36234483195646694
AMER1,7,0.6662820199390215,0.7405992126657945,0.8900702730789721
AMER2,4,-1.4088927108960199,0.07351232163947673,0.29122604314551986
AMER3,3,-0.3276117731581274,0.34213932703158256,0.6721097333027136
AMFR,4,-0.10282141092282256,0.42838676031113343,0.729153188226873
AMHR2,8,0.40081389512536997,0.6386899757490545,0.8451574831459953
AMIGO1,7,0.27452021563229073,0.5860636693312826,0.8195513657283223
AMIGO2,5,-0.24963524635595416,0.3710066235803586,0.6925236856844091
AMIGO3,7,-0.8104890395754292,0.19354245272823467,0.5252399429565112
AMMECR1,5,-2.2357885900914556,0.02254922081550427,0.1280185387471501
AMN,7,-0.637876645697868,0.24104145479184907,0.5829028365495432
AMN1,9,-0.3204412744468865,0.3447402877391539,0.6737564626812512
AMOT,8,1.512299707845028,0.9426496407810809,0.9762658292107569
AMOTL1,6,-2.4939430259255833,0.016436691000767452,0.10162968097657621
AMOTL2,8,-0.030262791265921078,0.4578938816856406,0.7470108724034082
AMPD1,6,-0.04660239537216259,0.45119482612512934,0.743518548001025
AMPD2,7,0.5190860571737671,0.6859252963190726,0.8663580556180678
AMPD3,5,0.3151183684655939,0.6031459317882902,0.8294904381733611
AMPH,3,1.3924194622821313,0.9266300546992712,0.9689782596143443
AMT,7,-3.8645725085307445,0.005629225371180973,0.048169939860282514
AMTN,7,-1.228410700458991,0.10059026967321355,0.3592890294458377
AMY1A,5,-1.6404230576978227,0.05044720319704428,0.2259828796275759
AMY1B,5,-1.6404230576978227,0.05044720319704428,0.2259828796275759
AMY1C,5,-1.6404230576978227,0.05044720319704428,0.2259828796275759
AMY2A,7,-1.2780597084328318,0.09225673933010982,0.33908303511185417
AMY2B,8,-0.5394858495345363,0.27068686076339477,0.6132688274880704
AMZ1,4,-2.337998328128381,0.019807905828842096,0.11652036096324471
AMZ2,8,0.8091048575996932,0.7885929265498199,0.9110787810807017
ANAPC1,7,-13.05654498977407,1.461756487976541e-188,3.356882873909144e-187
ANAPC10,10,-14.507317732440498,1.8608979221483917e-267,4.9827191597723676e-266
ANAPC11,9,1.0899841209382874,0.8673847942693482,0.9446115222736724
ANAPC13,14,-23.882304036069645,0.0,0.0
ANAPC15,7,-1.2635698038086212,0.09461902195748949,0.34444206842630704
ANAPC16,12,-0.1809524593074734,0.39740990855090075,0.7112592493736758
ANAPC2,6,-16.81583520440195,0.0,0.0
ANAPC4,6,-28.314811943099603,0.0,0.0
ANAPC5,10,-16.310055190064446,0.0,0.0
ANAPC7,4,-0.41002218809241175,0.31308401382784046,0.6499600713766792
ANG,12,0.696911955979699,0.7513238937862345,0.8942363892371605
ANGEL1,5,0.42305519069719827,0.647758431628141,0.8494716729602585
ANGEL2,7,-1.158182657765554,0.11351296769987651,0.3862960683739984
ANGPT1,3,0.1352658266943287,0.5270757415095753,0.7864060047799757
ANGPT2,5,1.2508906944953566,0.9023737836412364,0.9596141013912242
ANGPT4,7,-0.09971060295722543,0.4296383317052887,0.729998450729139
ANGPTL1,9,-0.8752950241317722,0.17697415227062074,0.5030478952586219
ANGPTL2,6,-1.5441428048577175,0.05867068971261047,0.2511143529877939
ANGPTL3,10,-0.45676869945201665,0.29731348169666916,0.6379887000100061
ANGPTL4,5,-0.5948710379708843,0.2537420503242463,0.5974247352813192
ANGPTL5,6,-0.8621080796521815,0.1802920652299977,0.5067671129281404
ANGPTL6,5,-0.045840627309720286,0.4515064833263832,0.7436522457607009
ANGPTL7,4,-1.5224555586356772,0.060772342014611354,0.25694065592540055
ANGPTL8,8,-0.754380761019687,0.2084226899070165,0.5472424352091579
ANHX,4,0.5252614270922441,0.6883177536765388,0.8670740141407729
ANK1,9,-3.3731502637354702,0.0073320306970234145,0.0566974667437713
ANK3,6,1.090725573423559,0.8675637557659085,0.9446115222736724
ANKAR,9,-0.32988989278915765,0.3413153499895051,0.6715438112875378
ANKDD1A,9,-0.34079177003432687,0.33738817579568703,0.6689067527718884
ANKDD1B,3,-2.2524957159542147,0.022070403168624714,0.12624939412549355
ANKEF1,8,-0.6064229019144594,0.2502925501522283,0.5938628040753662
ANKFN1,7,1.144057676706775,0.8800120435726384,0.9504512728298831
ANKFY1,8,1.532923791572191,0.9450328155596146,0.9770187008773122
ANKH,5,-0.08299661648324917,0.43638465783330177,0.7342883584359708
ANKHD1,14,-1.383702387780767,0.0767666091073021,0.2995913334956671
ANKHD1-EIF4EBP3,14,-1.383702387780767,0.0767666091073021,0.2995913334956671
ANKIB1,5,-4.920668203684705,0.00298857136774891,0.030577377620052127
ANKK1,5,-0.2741246685370347,0.36180577664167896,0.6858802086527949
ANKLE1,5,-0.4740438421696282,0.2916181951023331,0.6328629506752187
ANKLE2,6,-5.444983746052946,0.0012616149629299806,0.0139190564904905
ANKMY1,6,-1.095994712096276,0.12600873631577134,0.41224729903515
ANKMY2,8,-1.0092830205774004,0.14491481923336116,0.44864674252596526
ANKRA2,5,-2.377629503676762,0.01886315323991119,0.11237429016336224
ANKRD1,8,0.31028143233874633,0.6011170128344141,0.8287753057050791
ANKRD10,4,1.6677616586329358,0.9583989905018836,0.9823050039948193
ANKRD11,8,1.0976294395280624,0.8692224087464239,0.9451792286812352
ANKRD12,6,-0.2253001484982337,0.3802641400704657,0.6992752267116504
ANKRD13A,5,0.2898209929465528,0.5925148014176757,0.8231455627289862
ANKRD13B,4,-1.3220847489686371,0.08543324397512152,0.32151581868388535
ANKRD13C,5,0.6689334059811423,0.7415367440847696,0.8906257241012746
ANKRD13D,1,0.18268367983876152,0.5471657436621442,0.7978825072974919
ANKRD16,4,0.9613818734367003,0.8339731805535593,0.9309823612838284
ANKRD17,8,-6.97662654071764,1.192998697199652e-10,1.5563397655174727e-09
ANKRD18B,9,0.37079972635687447,0.6263398022873001,0.8400892743908885
ANKRD2,6,-0.1278907674812416,0.418349088379536,0.7234290838407461
ANKRD22,9,-2.1015313415746157,0.026841777567924625,0.14564306845349614
ANKRD23,10,-1.7583857071690665,0.04242562228489892,0.20026718476420027
ANKRD24,6,-2.3216306457605405,0.020216977281517313,0.118263365399195
ANKRD26,5,-1.92283787429558,0.03391008447135656,0.17098863824505925
